IncidentDuration,Severity
1787.0,2
1786.0,2
6180.0,2
4770.0,2
8758.0,2
4757.0,2
53918.0,2
7717.0,2
1762.0,2
15315.0,2
15005.0,2
5104.0,2
12621.0,2
1800.0,2
4800.0,2
2120.0,2
7297.0,2
7928.0,2
4500.0,2
1798.0,2
7725.0,2
2688.0,2
7306.0,2
25620.0,2
7606.0,2
4544.0,2
7127.0,2
21600.0,2
13317.0,2
4916.0,2
10432.0,2
4766.0,2
1787.0,2
4862.0,2
5869.0,2
1780.0,2
1800.0,2
7740.0,2
7480.0,2
1763.0,2
8489.0,2
1790.0,2
7956.0,2
6659.0,2
3600.0,2
1200.0,2
13218.0,2
3585.0,2
4941.0,2
21600.0,2
5340.0,2
1901.0,2
6798.0,2
3577.0,2
3180.0,2
8449.0,2
7621.0,2
4637.0,2
21600.0,2
3215.0,2
1500.0,2
5390.0,2
9266.0,2
10201.0,2
1769.0,2
7616.0,2
1781.0,2
1350.0,2
5375.0,2
4753.0,2
4724.0,2
4341.0,2
3272.0,2
5708.0,2
1787.0,2
1787.0,2
21600.0,2
5972.0,2
2520.0,2
7931.0,2
15965.0,2
4656.0,2
8179.0,2
9888.0,2
1779.0,2
4598.0,2
3181.0,2
7248.0,2
1795.0,2
21600.0,2
7405.0,2
10285.0,2
11550.0,2
2781.0,2
3268.0,2
16307.0,2
7674.0,2
5901.0,2
1777.0,2
5745.0,2
1757.0,2
6536.0,2
4500.0,2
2070.0,2
20342.0,2
4502.0,2
7952.0,2
2669.0,2
3586.0,2
36000.0,2
21600.0,2
7445.0,2
2680.0,2
7832.0,2
5597.0,2
36000.0,2
11940.0,2
1785.0,2
1893.0,2
5520.0,2
1784.0,2
3581.0,2
6418.0,2
4682.0,2
19746.0,2
7950.0,2
15963.0,2
9669.0,2
5946.0,2
10610.0,2
3229.0,2
3790.0,2
900.0,2
5976.0,2
12407.0,2
3600.0,2
4545.0,2
10989.0,2
6660.0,2
1913.0,2
47405.0,2
900.0,2
10356.0,2
4650.0,2
780.0,2
8001.0,2
21600.0,2
10024.0,2
5714.0,2
5109.0,2
7657.0,2
6753.0,2
3359.0,2
2678.0,2
12538.0,2
18750.0,2
7818.0,2
2839.0,2
6150.0,2
10107.0,2
14629.0,2
6015.0,2
2836.0,2
1789.0,2
3600.0,2
2522.0,2
2666.0,2
28710.0,2
90514.0,2
7299.0,2
9902.0,2
4440.0,2
5370.0,2
2709.0,2
7863.0,2
21600.0,2
3588.0,2
4781.0,2
900.0,2
1650.0,2
1790.0,2
4653.0,2
6840.0,2
7635.0,2
4488.0,2
7632.0,2
2098.0,2
1790.0,2
1787.0,2
8851.0,2
6180.0,2
9129.0,2
8640.0,2
21600.0,2
8006.0,2
17400.0,2
17612.0,2
14040.0,2
4500.0,2
4682.0,2
7805.0,2
6792.0,2
2020.0,2
21600.0,2
1800.0,2
2688.0,2
7547.0,2
21600.0,2
4682.0,2
21600.0,2
3147.0,2
1758.0,2
5310.0,2
6775.0,2
8787.0,2
1320.0,2
1530.0,2
14053.0,2
10470.0,2
3900.0,2
7545.0,2
7381.0,2
2136.0,2
1527.0,2
2700.0,2
1778.0,2
1788.0,2
5419.0,2
2489.0,2
1781.0,2
16290.0,2
1320.0,2
4531.0,2
14225.0,2
810.0,2
2682.0,2
2130.0,2
9687.0,2
3628.0,2
1290.0,2
3726.0,2
2685.0,2
4502.0,2
6368.0,2
1703.0,2
5790.0,2
900.0,2
30711.0,2
1757.0,2
2679.0,2
7679.0,2
5449.0,2
45259.0,2
4502.0,2
3197.0,2
1651.0,2
12025.0,2
21600.0,2
1790.0,2
5700.0,2
12409.0,2
12330.0,2
7156.0,2
1680.0,2
9592.0,2
6794.0,2
3593.0,2
7750.0,2
1500.0,2
5760.0,2
4590.0,2
1470.0,2
1759.0,2
2686.0,2
2676.0,2
6114.0,2
8250.0,2
1894.0,2
1740.0,2
2681.0,2
1470.0,2
21600.0,2
1809.0,2
9845.0,2
8008.0,2
1786.0,2
17580.0,2
8340.0,2
2660.0,2
5009.0,2
4290.0,2
21600.0,2
4642.0,2
9420.0,2
840.0,2
6231.0,2
4599.0,2
7849.0,2
39807.0,2
4346.0,2
6763.0,2
5107.0,2
6047.0,2
2602.0,2
4655.0,2
2675.0,2
55450.0,2
1329.0,2
7321.0,2
7393.0,2
13992.0,2
7609.0,2
21600.0,2
1800.0,2
9645.0,2
4781.0,2
7319.0,2
8399.0,2
5650.0,2
1770.0,2
21600.0,2
6288.0,2
2688.0,2
4694.0,2
21600.0,2
1922.0,2
1751.0,2
8745.0,2
1080.0,2
1783.0,2
2136.0,2
4746.0,2
6261.0,2
9858.0,2
21600.0,2
780.0,2
7560.0,2
4694.0,2
9438.0,2
4550.0,2
10923.0,2
4140.0,2
5430.0,2
7280.0,2
1922.0,2
2550.0,2
5644.0,2
4773.0,2
1787.0,2
8371.0,2
10194.0,2
11377.0,2
1791.0,2
4360.0,2
1786.0,2
5020.0,2
5934.0,2
4741.0,2
1777.0,2
3592.0,2
2850.0,2
1787.0,2
9176.0,2
2691.0,2
11730.0,2
6481.0,2
3690.0,2
29082.0,2
4745.0,2
5190.0,2
7777.0,2
1953.0,2
7098.0,2
2681.0,2
1789.0,2
7869.0,2
8821.0,2
4637.0,2
3257.0,2
1787.0,2
1767.0,2
3753.0,2
1785.0,2
3587.0,2
2563.0,2
2688.0,2
8521.0,2
4681.0,2
810.0,2
1788.0,2
1200.0,2
2678.0,2
1200.0,2
1937.0,2
6213.0,2
4500.0,2
1791.0,2
4501.0,2
4352.0,2
7500.0,2
21600.0,2
7913.0,2
29359.0,2
1784.0,2
5811.0,2
5727.0,2
55710.0,2
4764.0,2
6593.0,2
7113.0,2
7670.0,2
4640.0,2
2700.0,2
32730.0,2
1230.0,2
4501.0,2
2162.0,2
6732.0,2
32065.0,2
2700.0,2
1790.0,2
4507.0,2
21600.0,2
7882.0,2
2671.0,2
4342.0,2
7494.0,2
1780.0,2
4904.0,2
6854.0,2
6749.0,2
1729.0,2
1788.0,2
1786.0,2
1787.0,2
3863.0,2
2684.0,2
9151.0,2
1781.0,2
5192.0,2
4500.0,2
39024.0,2
1750.0,2
12834.0,2
14077.0,2
6537.0,2
3582.0,2
1777.0,2
7435.0,2
9907.0,2
7956.0,2
4500.0,2
35970.0,2
1774.0,2
1787.0,2
4500.0,2
7655.0,2
3607.0,2
4648.0,2
5713.0,2
21600.0,2
1908.0,2
6309.0,2
1772.0,2
4817.0,2
3616.0,2
21600.0,2
6040.0,2
1800.0,2
1902.0,2
1790.0,2
3576.0,2
1786.0,2
7394.0,2
1785.0,2
7608.0,2
4706.0,2
12148.0,2
4673.0,2
3592.0,2
4500.0,2
7832.0,2
21600.0,2
4608.0,2
7024.0,2
4770.0,2
1754.0,2
1787.0,2
7289.0,2
4670.0,2
2700.0,2
900.0,2
2662.0,2
5889.0,2
6455.0,2
11356.0,2
1751.0,2
11597.0,2
5685.0,2
8199.0,2
33055.0,2
2667.0,2
23485.0,2
2016.0,2
7390.0,2
1755.0,2
9548.0,2
1765.0,2
9001.0,2
6780.0,2
15101.0,2
1777.0,2
16410.0,2
4818.0,2
1500.0,2
9638.0,2
4920.0,2
1783.0,2
4500.0,2
1791.0,2
8923.0,2
1791.0,2
7821.0,2
1440.0,2
2685.0,2
5164.0,2
2667.0,2
24960.0,2
9677.0,2
1787.0,2
8759.0,2
10335.0,2
4501.0,2
52650.0,2
8728.0,2
6635.0,2
2684.0,2
9935.0,2
11460.0,2
7992.0,2
3576.0,2
4972.0,2
1738.0,2
4362.0,2
4518.0,2
1783.0,2
7215.0,2
4694.0,2
7797.0,2
2680.0,2
4750.0,2
3567.0,2
7519.0,2
34982.0,2
5370.0,2
3930.0,2
4502.0,2
7691.0,2
7234.0,2
1778.0,2
2681.0,2
4656.0,2
7311.0,2
9727.0,2
2700.0,2
1786.0,2
3878.0,2
7829.0,2
1350.0,2
2687.0,2
8206.0,2
7613.0,2
3639.0,2
1781.0,2
750.0,2
4500.0,2
6662.0,2
4490.0,2
5335.0,2
4687.0,2
10180.0,2
3552.0,2
1780.0,2
3580.0,2
1200.0,2
7430.0,2
30988.0,2
7260.0,2
2098.0,2
4508.0,2
4598.0,2
2042.0,2
1995.0,2
8280.0,2
13581.0,2
1844.0,2
2679.0,2
1786.0,2
27580.0,2
8018.0,2
6840.0,2
4777.0,2
19560.0,2
21600.0,2
21600.0,2
4501.0,2
3544.0,2
3600.0,2
4718.0,2
7645.0,2
3270.0,2
4696.0,2
1973.0,2
5621.0,2
13680.0,2
3540.0,2
5020.0,2
1290.0,2
1967.0,2
3590.0,2
5500.0,2
1291.0,2
7722.0,2
9719.0,2
1767.0,2
1260.0,2
7637.0,2
3569.0,2
1792.0,2
5434.0,2
4482.0,2
1788.0,2
4612.0,2
4714.0,2
1716.0,2
10911.0,2
4500.0,2
5460.0,2
1777.0,2
9378.0,2
7456.0,2
8397.0,2
7092.0,2
1783.0,2
1500.0,2
10710.0,2
1785.0,2
2402.0,2
4505.0,2
11848.0,2
8057.0,2
1769.0,2
5681.0,2
4615.0,2
4500.0,2
4845.0,2
2798.0,2
13933.0,2
9161.0,2
1764.0,2
7291.0,2
4230.0,2
4410.0,2
9110.0,2
2647.0,2
1779.0,2
3592.0,2
4118.0,2
4500.0,2
4500.0,2
4780.0,2
1787.0,2
1660.0,2
1769.0,2
4320.0,2
1774.0,2
5062.0,2
7455.0,2
2377.0,2
21600.0,2
4503.0,2
1290.0,2
1772.0,2
7020.0,2
47520.0,2
3814.0,2
6082.0,2
14840.0,2
7296.0,2
21600.0,2
4507.0,2
1982.0,2
9511.0,2
15915.0,2
12000.0,2
2681.0,2
2618.0,2
4863.0,2
4505.0,2
2683.0,2
4698.0,2
1785.0,2
6102.0,2
8035.0,2
4050.0,2
1791.0,2
4643.0,2
5970.0,2
829.0,2
8941.0,2
7879.0,2
3810.0,2
1781.0,2
1773.0,2
3528.0,2
7244.0,2
3587.0,2
1790.0,2
21600.0,2
6963.0,2
6867.0,2
4896.0,2
2686.0,2
6300.0,2
1787.0,2
4678.0,2
2982.0,2
1791.0,2
4633.0,2
2688.0,2
2650.0,2
5154.0,2
7197.0,2
3480.0,2
4364.0,2
4824.0,2
1787.0,2
3210.0,2
9727.0,2
2721.0,2
5910.0,2
57840.0,2
4681.0,2
2700.0,2
6300.0,2
1790.0,2
2642.0,2
2742.0,2
2678.0,2
1230.0,2
11176.0,2
2033.0,2
7745.0,2
1784.0,2
7152.0,2
21600.0,2
1998.0,2
8141.0,2
10440.0,2
3588.0,2
18100.0,2
9166.0,2
2688.0,2
5391.0,2
2663.0,2
1775.0,2
2745.0,2
2028.0,2
2682.0,2
344632.0,2
2666.0,2
9849.0,2
2042.0,2
11910.0,2
1776.0,2
14700.0,2
11905.0,2
3669.0,2
1975.0,2
21600.0,2
8487.0,2
8086.0,2
7524.0,2
21600.0,2
8536.0,2
21600.0,2
1980.0,2
5400.0,2
1784.0,2
23550.0,2
2096.0,2
2395.0,2
7740.0,2
7380.0,2
1790.0,2
7333.0,2
6810.0,2
4814.0,2
4669.0,2
2667.0,2
1902.0,2
2676.0,2
10065.0,2
24668.0,2
7562.0,2
8850.0,2
4519.0,2
7272.0,2
14940.0,2
4681.0,2
840.0,2
6065.0,2
4738.0,2
16890.0,2
7648.0,2
7763.0,2
2672.0,2
4080.0,2
5340.0,2
21600.0,2
4562.0,2
14130.0,2
19470.0,2
1770.0,2
4332.0,2
4636.0,2
7455.0,2
1887.0,2
4667.0,2
1793.0,2
1666.0,2
1785.0,2
21600.0,2
2685.0,2
7186.0,2
4742.0,2
2850.0,2
11032.0,2
7649.0,2
7709.0,2
8907.0,2
4341.0,2
2687.0,2
1981.0,2
10470.0,2
9823.0,2
6542.0,2
2670.0,2
7446.0,2
1740.0,2
3630.0,2
9907.0,2
28654.0,2
7342.0,2
4733.0,2
21600.0,2
5460.0,2
10540.0,2
7550.0,2
4692.0,2
6300.0,2
3221.0,2
1800.0,2
2700.0,2
4500.0,2
1755.0,2
1350.0,2
1783.0,2
1789.0,2
1789.0,2
4670.0,2
10551.0,2
4585.0,2
29610.0,2
4505.0,2
3587.0,2
5941.0,2
6109.0,2
6762.0,2
11550.0,2
4862.0,2
2805.0,2
4488.0,2
4830.0,2
3747.0,2
4608.0,2
2656.0,2
6750.0,2
1813.0,2
1789.0,2
4441.0,2
3745.0,2
3272.0,2
8133.0,2
5954.0,2
7156.0,2
1760.0,2
2675.0,2
7561.0,2
4440.0,2
1789.0,2
6734.0,2
3773.0,2
7336.0,2
1876.0,2
3089.0,2
2690.0,2
1811.0,2
4689.0,2
4287.0,2
4721.0,2
8121.0,2
2028.0,2
7704.0,2
4500.0,2
10157.0,2
15106.0,2
7825.0,2
20430.0,2
1200.0,2
1200.0,2
6182.0,2
8112.0,2
4907.0,2
13542.0,2
21600.0,2
7480.0,2
13488.0,2
16014.0,2
1800.0,2
7380.0,2
2837.0,2
21600.0,2
2687.0,2
2970.0,2
4784.0,2
8221.0,2
1789.0,2
7406.0,2
4500.0,2
1800.0,2
7991.0,2
1789.0,2
1789.0,2
1780.0,2
8260.0,2
2760.0,2
7877.0,2
11160.0,2
3589.0,2
7487.0,2
1786.0,2
6159.0,2
4912.0,2
1865.0,2
6822.0,2
1776.0,2
2676.0,2
1746.0,2
4675.0,2
3134.0,2
4654.0,2
2520.0,2
1775.0,2
1772.0,2
3221.0,2
5637.0,2
11365.0,2
3525.0,2
780.0,2
3926.0,2
1872.0,2
5646.0,2
21600.0,2
2048.0,2
5384.0,2
7595.0,2
21600.0,2
1772.0,2
6808.0,2
2674.0,2
9188.0,2
2400.0,2
4747.0,2
21600.0,2
3066.0,2
5839.0,2
1401.0,2
2683.0,2
7779.0,2
6101.0,2
4947.0,2
2822.0,2
4724.0,2
10359.0,2
1782.0,2
10260.0,2
3750.0,2
7394.0,2
1748.0,2
2882.0,2
39820.0,2
3101.0,2
25020.0,2
13566.0,2
8190.0,2
12299.0,2
4772.0,2
4689.0,2
1786.0,2
7420.0,2
3686.0,2
5871.0,2
4500.0,2
4050.0,2
2325.0,2
3573.0,2
10942.0,2
1779.0,2
8979.0,2
1782.0,2
3870.0,2
2686.0,2
1789.0,2
5340.0,2
4684.0,2
1800.0,2
4806.0,2
1789.0,2
4663.0,2
4752.0,2
4506.0,2
3209.0,2
5760.0,2
4664.0,2
42120.0,2
1786.0,2
4687.0,2
1776.0,2
1943.0,2
2700.0,2
6366.0,2
26700.0,2
4500.0,2
9459.0,2
2761.0,2
3877.0,2
10528.0,2
5850.0,2
1758.0,2
3567.0,2
3600.0,2
7193.0,2
2700.0,2
3155.0,2
1800.0,2
1590.0,2
9515.0,2
1798.0,2
5345.0,2
4667.0,2
5390.0,2
1712.0,2
1800.0,2
6865.0,2
4315.0,2
2778.0,2
7472.0,2
7680.0,2
1950.0,2
1737.0,2
25689.0,2
11301.0,2
3089.0,2
1983.0,2
12781.0,2
1470.0,2
2085.0,2
1500.0,2
4653.0,2
4837.0,2
4518.0,2
1783.0,2
8654.0,2
1252.0,2
5025.0,2
26970.0,2
21600.0,2
10958.0,2
7300.0,2
1950.0,2
1786.0,2
2782.0,2
1777.0,2
12583.0,2
4727.0,2
9787.0,2
4482.0,2
1200.0,2
4515.0,2
3525.0,2
1260.0,2
5559.0,2
4712.0,2
5939.0,2
7707.0,2
2650.0,2
3058.0,2
1779.0,2
45334.0,2
12300.0,2
7484.0,2
4783.0,2
1800.0,2
2910.0,2
7562.0,2
1791.0,2
4681.0,2
9156.0,2
7575.0,2
2681.0,2
4822.0,2
7329.0,2
44834.0,2
1777.0,2
5926.0,2
4501.0,2
780.0,2
18838.0,2
2680.0,2
4486.0,2
5313.0,2
1787.0,2
5253.0,2
4501.0,2
6883.0,2
10585.0,2
4847.0,2
39720.0,2
1781.0,2
7909.0,2
17492.0,2
4665.0,2
4503.0,2
11134.0,2
4612.0,2
1783.0,2
2689.0,2
2757.0,2
1980.0,2
3793.0,2
4476.0,2
10395.0,2
8431.0,2
8233.0,2
7451.0,2
2700.0,2
1962.0,2
4501.0,2
8206.0,2
3861.0,2
10419.0,2
4758.0,2
1783.0,2
1790.0,2
1782.0,2
3756.0,2
4703.0,2
13577.0,2
4681.0,2
1770.0,2
2370.0,2
4613.0,2
29070.0,2
2688.0,2
21180.0,2
2987.0,2
1768.0,2
4710.0,2
2520.0,2
13170.0,2
2640.0,2
6104.0,2
7672.0,2
960.0,2
2700.0,2
36390.0,2
720.0,2
7603.0,2
2687.0,2
3270.0,2
1800.0,2
7569.0,2
1783.0,2
7076.0,2
10510.0,2
4645.0,2
7823.0,2
7225.0,2
26407.0,2
1979.0,2
1780.0,2
21600.0,2
2756.0,2
1789.0,2
4685.0,2
1788.0,2
7622.0,2
7216.0,2
2684.0,2
4657.0,2
1530.0,2
5492.0,2
1861.0,2
5684.0,2
2682.0,2
11607.0,2
5900.0,2
7602.0,2
1797.0,2
21600.0,2
16989.0,2
4665.0,2
4649.0,2
12270.0,2
1373.0,2
1773.0,2
900.0,2
2673.0,2
8590.0,2
4638.0,2
4472.0,2
1791.0,2
1769.0,2
2563.0,2
7036.0,2
5855.0,2
1790.0,2
5855.0,2
7975.0,2
14070.0,2
1788.0,2
5822.0,2
4615.0,2
7819.0,2
4769.0,2
1830.0,2
1992.0,2
7956.0,2
6003.0,2
4878.0,2
7450.0,2
6117.0,2
4753.0,2
7694.0,2
7704.0,2
1800.0,2
4500.0,2
7164.0,2
1791.0,2
1765.0,2
6286.0,2
4809.0,2
21600.0,2
3148.0,2
1771.0,2
7725.0,2
21600.0,2
4730.0,2
8480.0,2
5953.0,2
1582.0,2
1754.0,2
4834.0,2
19060.0,2
5541.0,2
1768.0,2
7539.0,2
7507.0,2
1783.0,2
2190.0,2
1764.0,2
4818.0,2
12686.0,2
30960.0,2
960.0,2
11534.0,2
4570.0,2
1765.0,2
8210.0,2
7408.0,2
21600.0,2
2880.0,2
1721.0,2
6157.0,2
13670.0,2
6156.0,2
3630.0,2
3584.0,2
7864.0,2
2682.0,2
1770.0,2
1800.0,2
900.0,2
2898.0,2
31740.0,2
1781.0,2
11195.0,2
5755.0,2
1768.0,2
4500.0,2
1680.0,2
2711.0,2
3785.0,2
4625.0,2
2736.0,2
3600.0,2
8117.0,2
3554.0,2
21600.0,2
2867.0,2
9014.0,2
4071.0,2
6358.0,2
4260.0,2
5004.0,2
3587.0,2
47974.0,2
5794.0,2
5749.0,2
7877.0,2
7516.0,2
8790.0,2
2700.0,2
62370.0,2
1786.0,2
1766.0,2
5393.0,2
8689.0,2
3600.0,2
3168.0,2
4540.0,2
5490.0,2
1800.0,2
9034.0,2
26670.0,2
8682.0,2
1230.0,2
1938.0,2
6716.0,2
4493.0,2
9603.0,2
6100.0,2
1775.0,2
7442.0,2
1798.0,2
21600.0,2
4503.0,2
3810.0,2
2675.0,2
4661.0,2
1720.0,2
2631.0,2
8764.0,2
1788.0,2
690.0,2
1786.0,2
2681.0,2
7070.0,2
8961.0,2
1783.0,2
9840.0,2
4687.0,2
6286.0,2
13689.0,2
11050.0,2
3208.0,2
1772.0,2
2678.0,2
5357.0,2
1800.0,2
1776.0,2
1787.0,2
15477.0,2
1780.0,2
27390.0,2
21600.0,2
4754.0,2
4686.0,2
7944.0,2
2674.0,2
4467.0,2
1791.0,2
2700.0,2
4689.0,2
3590.0,2
9578.0,2
2677.0,2
9124.0,2
7584.0,2
8240.0,2
2688.0,2
7859.0,2
1410.0,2
6133.0,2
5465.0,2
7547.0,2
9101.0,2
1789.0,2
1230.0,2
3148.0,2
1949.0,2
13770.0,2
48113.0,2
6887.0,2
6275.0,2
21600.0,2
2734.0,2
1783.0,2
900.0,2
32162.0,2
1781.0,2
21600.0,2
5670.0,2
1731.0,2
1791.0,2
4515.0,2
10462.0,2
21600.0,2
1780.0,2
1763.0,2
21091.0,2
4362.0,2
2014.0,2
1783.0,2
360.0,2
1788.0,2
2687.0,2
1792.0,2
5380.0,2
7911.0,2
7612.0,2
6469.0,2
3584.0,2
2694.0,2
7937.0,2
10604.0,2
780.0,2
4915.0,2
21599.0,2
1672.0,2
6052.0,2
2700.0,2
1785.0,2
1560.0,2
5894.0,2
2685.0,2
7882.0,2
5652.0,2
4641.0,2
3066.0,2
1800.0,2
13710.0,2
2676.0,2
4866.0,2
5688.0,2
2690.0,2
21600.0,2
2685.0,2
4649.0,2
2685.0,2
1785.0,2
4681.0,2
4500.0,2
4560.0,2
6853.0,2
5947.0,2
4654.0,2
4699.0,2
3224.0,2
2681.0,2
4755.0,2
1230.0,2
900.0,2
1800.0,2
3585.0,2
6702.0,2
10420.0,2
5387.0,2
14817.0,2
2790.0,2
1787.0,2
2806.0,2
6821.0,2
2667.0,2
3570.0,2
4500.0,2
1760.0,2
1755.0,2
1774.0,2
2250.0,2
1800.0,2
4843.0,2
2652.0,2
1781.0,2
6708.0,2
7413.0,2
1784.0,2
3101.0,2
5850.0,2
1410.0,2
11640.0,2
11221.0,2
2460.0,2
3600.0,2
5420.0,2
2689.0,2
2160.0,2
2655.0,2
12901.0,2
10441.0,2
2078.0,2
6285.0,2
3608.0,2
7386.0,2
6120.0,2
1776.0,2
11803.0,2
1779.0,2
8856.0,2
2099.0,2
7944.0,2
5381.0,2
6300.0,2
2711.0,2
5254.0,2
6244.0,2
1787.0,2
1747.0,2
21930.0,2
4798.0,2
21600.0,2
2672.0,2
1800.0,2
7636.0,2
4478.0,2
1766.0,2
4962.0,2
1800.0,2
7424.0,2
4503.0,2
11552.0,2
1762.0,2
1774.0,2
7216.0,2
4500.0,2
2684.0,2
10776.0,2
7938.0,2
21600.0,2
14010.0,2
2685.0,2
1788.0,2
53940.0,2
1762.0,2
2700.0,2
7232.0,2
1789.0,2
4657.0,2
21600.0,2
5375.0,2
4369.0,2
1800.0,2
1789.0,2
1784.0,2
1410.0,2
14438.0,2
13520.0,2
1763.0,2
25199.0,2
9671.0,2
2779.0,2
4666.0,2
15751.0,2
4661.0,2
9814.0,2
1800.0,2
1765.0,2
1790.0,2
2681.0,2
11901.0,2
4433.0,2
2340.0,2
2679.0,2
2057.0,2
4170.0,2
6300.0,2
8417.0,2
4500.0,2
3196.0,2
5977.0,2
1786.0,2
8195.0,2
1865.0,2
1783.0,2
11940.0,2
45512.0,2
900.0,2
2647.0,2
24825.0,2
3179.0,2
4260.0,2
2687.0,2
867.0,2
2190.0,2
7982.0,2
4745.0,2
1470.0,2
1792.0,2
21600.0,2
3542.0,2
1770.0,2
4880.0,2
4975.0,2
1786.0,2
1781.0,2
1784.0,2
21600.0,2
9487.0,2
750.0,2
10431.0,2
6585.0,2
1791.0,2
7551.0,2
11754.0,2
1771.0,2
9427.0,2
4505.0,2
2671.0,2
5985.0,2
8003.0,2
1950.0,2
7719.0,2
1781.0,2
4701.0,2
4748.0,2
1791.0,2
1749.0,2
1800.0,2
8486.0,2
4825.0,2
1790.0,2
20130.0,2
21600.0,2
1790.0,2
1771.0,2
3809.0,2
1786.0,2
4940.0,2
14653.0,2
21600.0,2
2859.0,2
7116.0,2
3546.0,2
2686.0,2
1782.0,2
1774.0,2
1800.0,2
4518.0,2
2676.0,2
4627.0,2
6318.0,2
3578.0,2
1781.0,2
5280.0,2
6086.0,2
4500.0,2
2998.0,2
1350.0,2
6220.0,2
13284.0,2
1791.0,2
4558.0,2
13937.0,2
11769.0,2
10440.0,2
21600.0,2
3861.0,2
4424.0,2
45648.0,2
4509.0,2
10751.0,2
5653.0,2
1779.0,2
2684.0,2
4755.0,2
46110.0,2
4636.0,2
2689.0,2
4500.0,2
2028.0,2
1716.0,2
2765.0,2
5759.0,2
3798.0,2
2683.0,2
7858.0,2
1769.0,2
21600.0,2
50730.0,2
1789.0,2
8281.0,2
5076.0,2
1350.0,2
5088.0,2
9161.0,2
21600.0,2
1784.0,2
1345.0,2
7260.0,2
1770.0,2
2915.0,2
870.0,2
1777.0,2
7299.0,2
8070.0,2
3060.0,2
7850.0,2
9891.0,2
7254.0,2
4954.0,2
2772.0,2
1795.0,2
2340.0,2
1706.0,2
7265.0,2
1200.0,2
4494.0,2
4501.0,2
14826.0,2
2683.0,2
5002.0,2
1470.0,2
1230.0,2
4305.0,2
1830.0,2
4500.0,2
1791.0,2
4890.0,2
21151.0,2
1786.0,2
1762.0,2
840.0,2
9090.0,2
2680.0,2
4684.0,2
10800.0,2
16860.0,2
4335.0,2
2810.0,2
5467.0,2
2708.0,2
7509.0,2
2685.0,2
2690.0,2
8708.0,2
2039.0,2
10689.0,2
4722.0,2
1772.0,2
3107.0,2
1784.0,2
2679.0,2
8280.0,2
8805.0,2
3221.0,2
1790.0,2
7760.0,2
7769.0,2
21600.0,2
3549.0,2
1782.0,2
4502.0,2
2680.0,2
4642.0,2
1788.0,2
5499.0,2
21600.0,2
4684.0,2
3744.0,2
1784.0,2
11695.0,2
1174.0,2
4683.0,2
23974.0,2
2686.0,2
4303.0,2
4500.0,2
1774.0,2
2725.0,2
2052.0,2
2658.0,2
6869.0,2
1781.0,2
7282.0,2
4878.0,2
3603.0,2
5438.0,2
10430.0,2
1320.0,2
7756.0,2
4720.0,2
2218.0,2
1781.0,2
21600.0,2
2752.0,2
1650.0,2
2668.0,2
10629.0,2
4578.0,2
4729.0,2
11713.0,2
1762.0,2
33574.0,2
10618.0,2
3420.0,2
3870.0,2
4591.0,2
4751.0,2
8977.0,2
7519.0,2
4509.0,2
4741.0,2
8393.0,2
2342.0,2
15001.0,2
1772.0,2
2679.0,2
20910.0,2
2726.0,2
1290.0,2
4890.0,2
1260.0,2
6030.0,2
1771.0,2
7611.0,2
7530.0,2
1230.0,2
7822.0,2
8505.0,2
5552.0,2
1716.0,2
1800.0,2
13569.0,2
2684.0,2
9685.0,2
4670.0,2
1786.0,2
3579.0,2
1800.0,2
21600.0,2
21600.0,2
21600.0,2
44040.0,2
3562.0,2
4546.0,2
21600.0,2
5314.0,2
840.0,2
10940.0,2
1783.0,2
2713.0,2
3587.0,2
21600.0,2
1962.0,2
4665.0,2
9637.0,2
2682.0,2
7678.0,2
8615.0,2
1575.0,2
1774.0,2
5791.0,2
10727.0,2
13077.0,2
2660.0,2
4500.0,2
1787.0,2
3561.0,2
3678.0,2
21600.0,2
7915.0,2
6389.0,2
2042.0,2
1499.0,2
21600.0,2
3062.0,2
1779.0,2
2687.0,2
4789.0,2
3694.0,2
7718.0,2
2687.0,2
1787.0,2
47992.0,2
7672.0,2
4800.0,2
2687.0,2
5076.0,2
4706.0,2
1783.0,2
2114.0,2
12073.0,2
3639.0,2
4649.0,2
6140.0,2
1782.0,2
2527.0,2
8492.0,2
2684.0,2
7919.0,2
1758.0,2
21600.0,2
9111.0,2
2671.0,2
7417.0,2
6842.0,2
4410.0,2
2644.0,2
7880.0,2
2700.0,2
2677.0,2
3205.0,2
6573.0,2
1848.0,2
2666.0,2
8074.0,2
780.0,2
7502.0,2
12170.0,2
3600.0,2
7732.0,2
1781.0,2
5576.0,2
5563.0,2
9648.0,2
1773.0,2
4140.0,2
7529.0,2
4535.0,2
1786.0,2
2060.0,2
2729.0,2
8610.0,2
1590.0,2
6581.0,2
2681.0,2
7751.0,2
7020.0,2
2663.0,2
4841.0,2
1860.0,2
1688.0,2
1761.0,2
1779.0,2
2726.0,2
21690.0,2
4701.0,2
7652.0,2
2700.0,2
5340.0,2
900.0,2
1786.0,2
1787.0,2
21600.0,2
3750.0,2
4588.0,2
4736.0,2
4615.0,2
2385.0,2
4810.0,2
19642.0,2
10923.0,2
6559.0,2
3684.0,2
4505.0,2
8426.0,2
1783.0,2
1765.0,2
4681.0,2
7293.0,2
4500.0,2
5761.0,2
8113.0,2
7020.0,2
1784.0,2
9614.0,2
1780.0,2
2456.0,2
6670.0,2
4774.0,2
2527.0,2
4974.0,2
